Processing Log
"Record 481 is found. | Mporokoso, ZM: city id = 175967"
"Record 482 is found. | Calen, AU: city id = 2172768"
"Record 483 is found. | Capel, AU: city id = 7839480"
"Record 484 is found. | Boree Creek, AU: city id = 2174610"
"Record 485 is found. | Barkly, AU: city id = 2176838"
"Record 486 is found. | Yarrawonga, AU: city id = 2142447"
"Record 487 is found. | Logan Village, AU: city id = 2159729"
"Record 488 is found. | Babinda, AU: city id = 2177402"
"Record 489 is found. | Luisburgo, BR: city id = 3458362"
"Record 490 is found. | Río Negro, CL: city id = 3873116"
"Record 491 is found. | Villa Bustos, AR: city id = 3832795"
"Record 492 is found. | Rustenburg, ZA: city id = 958724"
"Record 493 is found. | Upper Natone, AU: city id = 2145436"
"Record 494 is found. | Bukonyo, TZ: city id = 160950"
"Record 495 is found. | Sukarama, ID: city id = 7848517"
"Record 496 is found. | Pedro Velho, BR: city id = 3392425"
"Record 497 is found. | Batalha, BR: city id = 3405993"
"Record 498 is found. | Danabaai, ZA: city id = 1011951"
"Record 499 is found. | São João del Rei, BR: city id = 3448879"
"Record 500 is found. | Winduasri, ID: city id = 1621547"
"Record 501 is found. | Turners Marsh, AU: city id = 2145815"
"Record 502 is found. | Garah, AU: city id = 2165905"
"Record 503 is found. | Bueno Brandão, BR: city id = 3468869"
"Record 504 is found. | Kalangan, ID: city id = 8067867"
"Record 505 is found. | Las Garcitas, AR: city id = 3431777"
"Record 506 is found. | Tangkil, ID: city id = 7779981"
"Record 507 is found. | Beaudesert, AU: city id = 2176495"
"Record 508 is found. | Pakuncen, ID: city id = 6767855"
"Record 509 is found. | Gotak, ID: city id = 7036331"
"Record 510 is found. | Balmaceda, CL: city id = 3898880"
"Record 511 is found. | Xambrê, BR: city id = 3444851"
"Record 512 is found. | Nannup, AU: city id = 7839618"
"Record 513 is found. | Selat, ID: city id = 7335964"
"Record 514 is found. | Yarriambiack, AU: city id = 7839838"
"Record 515 is found. | Manis Karangtengah, ID: city id = 8067464"
"Record 516 is found. | Eaton, AU: city id = 2078313"
"Record 517 is found. | Fyshwick, AU: city id = 2165995"
"Record 518 is found. | Lodoyo, ID: city id = 1637479"
"Record 519 is found. | Mowbray, ZA: city id = 3363901"
"Record 520 is found. | Makungu, TZ: city id = 155093"
"Record 521 is found. | Gaspar, BR: city id = 3462535"
"Record 522 is found. | Quirindi, AU: city id = 2152240"
"Record 523 is found. | Arrufó, AR: city id = 3865375"
"Record 524 is found. | Blumbang, ID: city id = 8080507"
"Record 525 is found. | Cervinho, BR: city id = 3466386"
"Record 526 is found. | Brogo, AU: city id = 2173928"
"Record 527 is found. | Estremo, BR: city id = 3400568"
"Record 528 is found. | 28 de Noviembre, AR: city id = 3833094"
"Record 529 is found. | Baron, ID: city id = 7036581"
"Record 530 is found. | Tlogosari, ID: city id = 6829676"
"Record 531 is found. | Citundun, ID: city id = 1646019"
"Record 532 is found. | Sendangmulyo, ID: city id = 8068703"
"Record 533 is found. | Isaías Coelho, BR: city id = 3398007"
"Record 534 is found. | Bealiba, AU: city id = 2176531"
"Record 535 is found. | Northern Province, ZM: city id = 900601"
"Record 536 is found. | Morro do Pilar, BR: city id = 3456688"
"Record 537 is found. | Sadang Kulon, ID: city id = 7920554"
"Record 538 is found. | Hurstville, AU: city id = 7839733"
"Record 539 is found. | Desa Borogojol, ID: city id = 8028765"
"Record 540 is found. | Los Quirquinchos, AR: city id = 3845666"
"Record 541 is found. | Krajan Pangkah Kulon, ID: city id = 1632728"
"Record 542 is found. | Sukasari, ID: city id = 8076902"
"Record 543 is found. | San Miguel, PE: city id = 3929403"
"Record 544 is found. | Karangsari, ID: city id = 7350551"
"Record 545 is found. | Bromelton, AU: city id = 2173901"
"Record 546 is found. | Carlsruhe, AU: city id = 2172295"
"Record 547 is found. | Sukodono, ID: city id = 8140969"
"Record 548 is found. | Upper Myall, AU: city id = 2145439"
"Record 549 is found. | Cariló, AR: city id = 7116865"
"Record 550 is found. | Olho d’Agua, BR: city id = 3393692"
"Record 551 is found. | Kin Kin, AU: city id = 2161291"
"Record 552 is found. | Siyabuswa, ZA: city id = 955313"
"Record 553 is found. | Malulla, ID: city id = 7411677"
"Record 554 is found. | Bedelia, ZA: city id = 1020605"
"Record 555 is found. | Botlhapatlou, BW: city id = 933862"
"Record 556 is found. | Navarro, AR: city id = 3843392"
"Record 557 is found. | Panggungwinong, ID: city id = 7375287"
"Record 558 is found. | Boolarra, AU: city id = 2174838"
"Record 559 is found. | Maffra West Upper, AU: city id = 2159130"
"Record 560 is found. | Cibeuti, ID: city id = 1647008"
"Record 561 is found. | Pamotan, ID: city id = 1965930"
"Record 562 is found. | Manly, AU: city id = 2158867"
"Record 563 is found. | Colomi, BO: city id = 3919813"
"Record 564 is found. | Ciandum, ID: city id = 7914018"
"Record 565 is found. | Casalegno, AR: city id = 3862395"
"Record 566 is found. | Hotspur, AU: city id = 2163037"
"Record 567 is found. | Tingi, TZ: city id = 877384"
"Record 568 is found. | Muriti, TZ: city id = 152497"
"Record 569 is found. | Papudo, CL: city id = 3877251"
"Record 570 is found. | South-East District, BW: city id = 933044"
"Record 571 is found. | Máfil, CL: city id = 3881046"
"Record 572 is found. | Villa Maria, ZA: city id = 943951"
"Record 573 is found. | Fomboni, KM: city id = 921889"
"Record 574 is found. | Aracruz, BR: city id = 3471848"
"Record 575 is found. | Ormiston, AU: city id = 2154176"
"Record 576 is found. | Klampok, ID: city id = 7081604"
"Record 577 is found. | Opotiki District, NZ: city id = 2185506"
"Record 578 is found. | Laranjeiras, BR: city id = 3458778"
"Record 579 is found. | Embakasi, KE: city id = 198442"
"Record 580 is found. | Mount David, AU: city id = 2156677"
"Record 581 is found. | Stockinbingal, AU: city id = 2148337"
"Record 582 is found. | Cimawate, ID: city id = 8022713"
"Record 583 is found. | Olehsari, ID: city id = 7084278"
"Record 584 is found. | Townsville, AU: city id = 2146142"
"Record 585 is found. | Kurri Kurri, AU: city id = 2160922"
"Record 586 is found. | Alto Paraguai, BR: city id = 3472442"
"Record 587 is found. | Simpang, ID: city id = 1627035"
"Record 588 is found. | Tempel, ID: city id = 8071179"
"Record 589 is found. | Baltasar Brum, UY: city id = 3443697"
"Record 590 is found. | Sandy Bay, AU: city id = 2206089"
"Record 591 is found. | Wyndham, AU: city id = 7839836"
"Record 592 is found. | Krajan Kedungsari, ID: city id = 8056435"
"Record 593 is found. | Saumarez, AU: city id = 2150200"
"Record 594 is found. | Makabandilou, CG: city id = 2566971"
"Record 595 is found. | Valla Beach, AU: city id = 2145338"
"Record 596 is found. | João de Melo, BR: city id = 3459830"
"Record 597 is found. | Tipar, ID: city id = 6373749"
"Record 598 is found. | Matorrales, AR: city id = 3844687"
"Record 599 is found. | Tumby Bay, AU: city id = 2059837"
"Record 600 is found. | Forresters Beach, AU: city id = 6951335"
"Record 601 is found. | San Joaquín, PY: city id = 3437086"
"Record 602 is found. | Chinderah, AU: city id = 2171594"
"Record 603 is found. | Marrickville, AU: city id = 7839750"
"Record 604 is found. | Waikambila, ID: city id = 7565022"
"Record 605 is found. | Krajan, ID: city id = 7083896"
"Record 606 is found. | Sambirejo, ID: city id = 7034542"
"Record 607 is found. | Ngotet Kidul, ID: city id = 8060787"
"Record 608 is found. | Pabaton, ID: city id = 6597903"
"Record 609 is found. | Wiyayu Barat, ID: city id = 7038003"
"Record 610 is found. | Greenwood Park, ZA: city id = 1000065"
"Record 611 is found. | Krugersdorp West, ZA: city id = 986820"
"Record 612 is found. | Arrowtown, NZ: city id = 6206253"
"Record 613 is found. | Los Blancos, PE: city id = 3949222"
"Record 614 is found. | Nangkapayung, ID: city id = 7915041"
"Record 615 is found. | Drumsite, CX: city id = 2078132"
"Record 616 is found. | Colbinabbin West, AU: city id = 2171061"
"Record 617 is found. | Grand Sable, MU: city id = 934459"
"Record 618 is found. | Denggen Daya, ID: city id = 7086299"
"Record 619 is found. | Kotta, AU: city id = 2161028"
"Record 620 is found. | Liwonde, MW: city id = 927834"
"Record 621 is found. | Sengguruhkrajan, ID: city id = 7405984"
"Record 622 is found. | Entre-Deux, RE: city id = 6690287"
"Record 623 is found. | Malausma Kidul, ID: city id = 8052139"
"Record 624 is found. | Teniente Origone, AR: city id = 3834514"
"Record 625 is found. | Sumanding, ID: city id = 8057042"
"Record 626 is found. | Modbury, AU: city id = 2066041"
"Record 627 is found. | Thulamahashi, ZA: city id = 949026"
"Record 628 is found. | Carabost, AU: city id = 2172388"
"Record 629 is found. | Pacanga, PE: city id = 3694183"
"Record 630 is found. | Northern Midlands, AU: city id = 7839680"
"Record 631 is found. | Ngori, ID: city id = 7036006"
"Record 632 is found. | Ngraho, ID: city id = 7035787"
"Record 633 is found. | Gobernador Virasora, AR: city id = 3433753"
"Record 634 is found. | Talaga, ID: city id = 7780886"
"Record 635 is found. | Tegalpapak, ID: city id = 7765995"
"Record 636 is found. | Trigonco Tengah, ID: city id = 7407497"
"Record 637 is found. | Gulf Creek, AU: city id = 2164359"
"Record 638 is found. | Selorejo, ID: city id = 7035119"
"Record 639 is found. | Waroona, AU: city id = 2059047"
"Record 640 is found. | Calebasses, MU: city id = 1106811"
"Record 641 is found. | Iron Knob, AU: city id = 2069322"
"Record 642 is found. | Lomitas, AR: city id = 3846649"
"Record 643 is found. | Fraaiuitzicht, ZA: city id = 1003790"
"Record 644 is found. | Ukungu, CD: city id = 204498"
"Record 645 is found. | Howqua, AU: city id = 2162992"
"Record 646 is found. | Sarampu, ID: city id = 7780031"
"Record 647 is found. | Karangsono, ID: city id = 1641177"
"Record 648 is found. | Warren Shire, AU: city id = 2144547"
"Record 649 is found. | Houaïlou, NC: city id = 2141006"
"Record 650 is found. | Tanagara, ID: city id = 7780074"
"Record 651 is found. | Uauá, BR: city id = 3385883"
"Record 652 is found. | Sirari, TZ: city id = 149854"
"Record 653 is found. | San José del Rincón, AR: city id = 3837232"
"Record 654 is found. | Iacanga, BR: city id = 3461642"
"Record 655 is found. | Lençóis, BR: city id = 3458651"
"Record 656 is found. | Gundy, AU: city id = 2164229"
"Record 657 is found. | Liunggunung, ID: city id = 7858209"
"Record 658 is found. | Hegarsari, ID: city id = 7921647"
"Record 659 is found. | Areiópolis, BR: city id = 3471553"
"Record 660 is found. | Banjar Pangkungtibah Selatan, ID: city id = 7333788"
"Record 661 is found. | Laprida, AR: city id = 3849298"
"Record 662 is found. | Uacu Cungo, AO: city id = 3345497"
"Record 663 is found. | Macachín, AR: city id = 3845344"
"Record 664 is found. | Bella Italia, AR: city id = 6942842"
"Record 665 is found. | Waitpinga, AU: city id = 2059350"
"Record 666 is found. | Mungallala, AU: city id = 2156233"
"Record 667 is found. | Moliagul, AU: city id = 2157288"
"Record 668 is found. | Westland District, NZ: city id = 2179466"
"Record 669 is found. | Tumpakkepuh, ID: city id = 8079009"
"Record 670 is found. | Vasse, AU: city id = 2059507"
"Record 671 is found. | Santa Cruz Cabrália, BR: city id = 6321029"
"Record 672 is found. | Babana, ID: city id = 1650903"
"Record 673 is found. | Knorrit Flat, AU: city id = 2161202"
"Record 674 is found. | Cempaka-udik, ID: city id = 1647224"
"Record 675 is found. | Berkeley Vale, AU: city id = 2176088"
"Record 676 is found. | Consolação, BR: city id = 7521912"
"Record 677 is found. | Whian Whian, AU: city id = 2143875"
"Record 678 is found. | Crossley, AU: city id = 2169913"
"Record 679 is found. | Sidomukti, ID: city id = 8056509"
"Record 680 is found. | Nglaroh, ID: city id = 8071150"
"Record 681 is found. | Arujá, BR: city id = 6322112"
"Record 682 is found. | Gymea, AU: city id = 2205969"
"Record 683 is found. | Kademangan, ID: city id = 1965844"
"Record 684 is found. | Combarbalá, CL: city id = 3893962"
"Record 685 is found. | Grujugan, ID: city id = 7581814"
"Record 686 is found. | Sukasenang, ID: city id = 8025826"
"Record 687 is found. | Mole Creek, AU: city id = 2157299"
"Record 688 is found. | Dawagung, ID: city id = 8026069"
"Record 689 is found. | Léua, AO: city id = 876233"
"Record 690 is found. | Merauke, ID: city id = 2082539"
"Record 691 is found. | Hernani, AU: city id = 2163543"
"Record 692 is found. | Chongoyape, PE: city id = 3698176"
"Record 693 is found. | Dungowan, AU: city id = 2168110"
"Record 694 is found. | Wellington, NZ: city id = 2179538"
"Record 695 is found. | Cikadu, ID: city id = 7928652"
"Record 696 is found. | Ringinagung, ID: city id = 7579589"
"Record 697 is found. | Jeffreys Bay, ZA: city id = 993911"
"Record 698 is found. | Kauman, ID: city id = 8071143"
"Record 699 is found. | Sambopinggir, ID: city id = 7036586"
"Record 700 is found. | Rancagua, CL: city id = 3873775"
"Record 701 is found. | Burwood, NZ: city id = 2192779"
"Record 702 is found. | Biquinhas, BR: city id = 3469994"
"Record 703 is found. | Ahero, KE: city id = 201229"
"Record 704 is found. | Singaparna, ID: city id = 1626936"
"Record 705 is found. | Orcotuna, PE: city id = 3933981"
"Record 706 is found. | Kalibaru Kulon, ID: city id = 7580910"
"Record 707 is found. | Langley Vale, AU: city id = 2160597"
"Record 708 is found. | Caculé, BR: city id = 3468349"
"Record 709 is found. | Campo Alegre, BR: city id = 3467820"
"Record 710 is found. | Itupeva, BR: city id = 3460516"
"Record 711 is found. | Limpinwood, AU: city id = 2160130"
"Record 712 is found. | Koungou, YT: city id = 1090225"
"Record 713 is found. | Drudikrajan, ID: city id = 8078595"
"Record 714 is found. | Dardanup, AU: city id = 2073162"
"Record 715 is found. | Axixá, BR: city id = 3406942"
"Record 716 is found. | Axedale, AU: city id = 2177417"
"Record 717 is found. | Sítio José Góis, BR: city id = 7774452"
"Record 718 is found. | Connewarre, AU: city id = 2170775"
"Record 719 is found. | Krajan Tengah Sendangmulyo, ID: city id = 8061081"
"Record 720 is found. | Pastos Bons, BR: city id = 3392907"
"Record 721 is found. | Bendigo, AU: city id = 2176187"
"Record 722 is found. | Kyo, KM: city id = 921746"
"Record 723 is found. | Pasirmalang, ID: city id = 7845121"
"Record 724 is found. | Carianos, BR: city id = 7874484"
"Record 725 is found. | Copeville, AU: city id = 2073708"
"Record 726 is found. | Wharparilla, AU: city id = 2143906"
"Record 727 is found. | Dusundesa, ID: city id = 8045374"
"Record 728 is found. | Santa Bárbara, BO: city id = 3904956"
"Record 729 is found. | Gladstone, AU: city id = 2149253"
"Record 730 is found. | Momote, PG: city id = 2090567"
"Record 731 is found. | Beulah, AU: city id = 2175996"
"Record 732 is found. | Wangon, ID: city id = 1622090"
"Record 733 is found. | Jakenan, ID: city id = 1642901"
"Record 734 is found. | Litchfield, AU: city id = 7839405"
"Record 735 is found. | Goodlands, MU: city id = 934488"
"Record 736 is found. | Quakers Hill, AU: city id = 2152329"
"Record 737 is found. | Assaí, BR: city id = 3471377"
"Record 738 is found. | Barunga West, AU: city id = 7839649"
"Record 739 is found. | Barney View, AU: city id = 2176796"
"Record 740 is found. | Villa Río Hondo, AR: city id = 3832637"
"Record 741 is found. | Upper Glastonbury, AU: city id = 2145455"
"Record 742 is found. | Puring Kulon, ID: city id = 7083103"
"Record 743 is found. | São Bento do Sul, BR: city id = 3449350"
"Record 744 is found. | Kampungbaru, ID: city id = 7545790"
"Record 745 is found. | Réunion, RE: city id = 6690283"
"Record 746 is found. | Villa Rumipal, AR: city id = 3832631"
"Record 747 is found. | Kawungan, AU: city id = 2161762"
"Record 748 is found. | Willawarrin, AU: city id = 2143600"
"Record 749 is found. | Cinyawang, ID: city id = 7688446"
"Record 750 is found. | Grand Bourg, AR: city id = 3433708"
"Record 751 is found. | Juan María Gutiérrez, AR: city id = 3433293"
"Record 752 is found. | El Suncho, AR: city id = 3856575"
"Record 753 is found. | Babakan Sukasari, ID: city id = 7916455"
"Record 754 is found. | Banjar Mundeh, ID: city id = 7334365"
"Record 755 is found. | Ivatuba, BR: city id = 3460490"
"Record 756 is found. | Ladybrand, ZA: city id = 985015"
"Record 757 is found. | Montonggamang, ID: city id = 7085488"
"Record 758 is found. | Antsirabato, MG: city id = 1069188"
"Record 759 is found. | Balearjo, ID: city id = 1650554"
"Record 760 is found. | Watalgan, AU: city id = 2144470"
"Record 761 is found. | Tyrendarra East, AU: city id = 2145614"
"Record 762 is found. | Pé do Morro, BR: city id = 3454606"
"Record 763 is found. | Rubim, BR: city id = 3450842"
"Record 764 is found. | Parenggan, ID: city id = 8058430"
"Record 765 is found. | Limache, CL: city id = 3883214"
"Record 766 is found. | Wengaingo, ID: city id = 7411842"
"Record 767 is found. | Semboro Lor, ID: city id = 1627858"
"Record 768 is found. | Banjar Badung Tengah, ID: city id = 7334104"
"Record 769 is found. | General Enrique Godoy, AR: city id = 3855117"
"Record 770 is found. | North Ipswich, AU: city id = 7932658"
"Record 771 is found. | Ciseureuheun, ID: city id = 1646093"
"Record 772 is found. | Limbenga, GA: city id = 2399672"
"Record 773 is found. | Le Caillou, NC: city id = 2140438"
"Record 774 is found. | Chirundu, ZW: city id = 893397"
"Record 775 is found. | Tuen, AU: city id = 2145948"
"Record 776 is found. | Sambilawang, ID: city id = 8058298"
"Record 777 is found. | Benger, AU: city id = 2076777"
"Record 778 is found. | Dookie, AU: city id = 2168574"
"Record 779 is found. | Kilcunda, AU: city id = 2161466"
"Record 780 is found. | Conceição do Mato Dentro, BR: city id = 3465745"
"Record 781 is found. | Kalibaru, ID: city id = 1641958"
"Record 782 is found. | Tambo Upper, AU: city id = 2147510"
"Record 783 is found. | Cusco, PE: city id = 3941584"
"Record 784 is found. | Cibitoke Province, BI: city id = 430020"
"Record 785 is found. | Flowerdale, AU: city id = 2166409"
"Record 786 is found. | San Salvador de Jujuy, AR: city id = 3836564"
"Record 787 is found. | Médano de Oro, AR: city id = 3844585"
"Record 788 is found. | Cascavel, BR: city id = 3466779"
"Record 789 is found. | Piranguinho, BR: city id = 3453591"
"Record 790 is found. | Salmon Gums, AU: city id = 2062008"
"Record 791 is found. | Wychitella, AU: city id = 2142780"
"Record 792 is found. | Matai, TZ: city id = 154638"
"Record 793 is found. | Walvis Bay, NA: city id = 3359638"
"Record 794 is found. | Sorongan, ID: city id = 7759829"
"Record 795 is found. | Jandaia do Sul, BR: city id = 3460172"
"Record 796 is found. | Padangsari, ID: city id = 8076290"
"Record 797 is found. | La Pintana, CL: city id = 7281017"
"Record 798 is found. | Cibeber, ID: city id = 1647048"
"Record 799 is found. | Gweta, BW: city id = 933734"
"Record 800 is found. | Paranhos, BR: city id = 3455049"
